member.id,age,gender,ad.group,prev.purchase,n.visit,predicted.incomeleve,visit.id,site.visit,purchase.prob,activity.level,time.spent.onwebsite,attention,purchased.after.visit,review
6148766,52,1,0,0,1,3,5885251,0,0.178836221796044,0,0,6,0,0
4851369,59,1,0,0,1,3,9334039,0,0.182154676475603,0,0,6,0,0
7831631,60,0,0,0,1,2,6086986,0,0.162279117564037,0,0,1,0,0
5461262,56,1,0,0,7,2,2978962,0,0.170658299158721,0,0,2,0,0
5461262,56,1,0,0,7,2,644549,0,0.160021293416701,0,0,3,0,0
5461262,56,1,0,0,7,2,299249,0,0.174989588384349,0,0,3,0,0
5461262,56,1,0,0,7,2,973809,0,0.180536008109071,0,0,8,0,0
5461262,56,1,0,0,7,2,5035155,0,0.165931797225247,0,0,2,0,0
5461262,56,1,0,0,7,2,6266074,0,0.159899589925721,0,0,4,0,0
5461262,56,1,0,0,7,2,5587547,0,0.169537194140347,0,0,2,0,0
6165529,56,0,0,1,1,1,6381777,0,0.200811441992167,0,0,3,0,0
3989341,57,1,0,3,2,2,2281733,1,0.380442343774043,4,4,16,1,0
3989341,57,1,0,3,2,2,9673854,0,0.359589924301411,0,0,12,0,0
2208767,50,1,0,0,2,4,8266947,0,0.175706358827898,0,0,8,0,0
2208767,50,1,0,0,2,4,1530052,0,0.176233105408283,0,0,6,0,0
2499431,55,1,0,3,5,2,5106053,1,0.365635695128223,3,2,6,0,0
2499431,55,1,0,3,5,2,6893136,1,0.37373293642469,2,4,8,1,0
2499431,55,1,0,3,5,2,205404,1,0.3626574245551,2,2,4,1,1
2499431,55,1,0,3,5,2,8693340,1,0.371097518699224,3,2,6,1,0
2499431,55,1,0,3,5,2,1546218,1,0.366655411679945,2,2,4,0,0
2486992,57,1,0,0,2,3,1155133,0,0.177183051259446,0,0,2,0,0
2486992,57,1,0,0,2,3,7948537,0,0.1732475622102,0,0,3,0,0
8268339,55,0,0,0,1,2,5406068,1,0.167976705530965,1,1,1,0,0
5885052,58,1,0,1,3,2,7629761,0,0.241079509460846,0,0,3,0,0
5885052,58,1,0,1,3,2,1966323,1,0.251346596514204,2,1,2,0,0
5885052,58,1,0,1,3,2,5532329,0,0.224278076358707,0,0,2,0,0
6889425,53,1,0,3,1,1,2257268,1,0.361599563582308,3,6,18,1,0
9341315,50,1,1,2,3,2,3246629,1,0.295037119279065,3,2,6,1,0
9341315,50,1,1,2,3,2,1899035,1,0.299926353140696,2,2,4,0,0
9341315,50,1,1,2,3,2,3379931,1,0.295709068167189,2,5,10,1,0
6713500,57,1,0,1,1,4,196893,0,0.252589139325921,0,0,2,0,0
8405179,53,1,0,2,2,2,3715853,0,0.295713184056374,0,0,4,0,0
8405179,53,1,0,2,2,2,4188141,1,0.302500424996415,3,4,12,1,1
4720713,63,1,0,1,1,1,2452119,0,0.231009447030186,0,0,6,0,0
5462870,42,1,0,0,1,1,1991538,0,0.145986130046853,0,0,4,0,0
9034426,60,0,1,0,1,2,5775214,0,0.156896835383527,0,0,3,0,0
9691768,60,1,1,0,1,2,2482305,0,0.173326752379985,0,0,6,0,0
870134,45,0,0,0,1,1,7572265,0,0.142636266604444,0,0,12,0,0
5977097,56,0,0,2,2,3,2667715,0,0.289981055864365,0,0,6,0,0
5977097,56,0,0,2,2,3,3521604,1,0.298933145495411,3,3,9,1,1
9398638,57,1,1,2,1,2,6884295,1,0.299289174923307,2,2,4,1,1
1265545,56,1,0,0,1,2,221998,0,0.164456427514329,0,0,2,0,0
9261745,58,1,1,0,2,2,3459904,0,0.165585832922841,0,0,9,0,0
9261745,58,1,1,0,2,2,4419899,1,0.182118528259609,3,4,12,1,0
245128,49,1,0,0,1,2,5924837,0,0.164304684088247,0,0,3,0,0
8232888,61,1,0,7,2,3,7898162,1,0.64844660775193,3,3,9,1,1
8232888,61,1,0,7,2,3,5760061,1,0.646149289113268,1,1,1,0,0
8205538,56,1,0,1,2,1,6378021,0,0.226762439983337,0,0,8,0,0
8205538,56,1,0,1,2,1,7524999,0,0.219242101054919,0,0,4,0,0
955542,47,1,0,2,1,1,8724370,0,0.284713518552455,0,0,9,0,0
596706,58,1,0,1,3,4,1627235,0,0.254962514208999,0,0,3,0,0
596706,58,1,0,1,3,4,4151846,0,0.25056565678827,0,0,2,0,0
596706,58,1,0,1,3,4,7889727,0,0.24588880658417,0,0,6,0,0
6088990,56,0,0,6,1,2,4650513,1,0.553071695372789,2,2,4,0,0
3580848,52,0,0,2,1,2,5911001,0,0.281465497910335,0,0,2,0,0
2120744,50,1,0,0,1,2,872744,0,0.165065830348311,0,0,12,0,0
6183767,54,1,0,5,1,4,4410994,1,0.513475399975307,4,2,8,1,1
3530841,49,0,0,0,1,1,8831689,0,0.146083348973848,0,0,2,0,0
8443619,64,1,0,4,2,3,3003347,1,0.443523830120374,4,3,12,1,0
8443619,64,1,0,4,2,3,9908106,1,0.44884102594877,3,1,3,0,0
2723593,56,1,0,0,1,4,399915,0,0.175088540887814,0,0,1,0,0
9624109,58,1,1,2,1,2,9157376,1,0.308204393263462,1,4,4,0,0
76079,55,1,0,0,1,1,687076,0,0.158656760169094,0,0,10,0,0
4959970,59,0,0,0,3,2,9654229,0,0.145405633481525,0,0,6,0,0
4959970,59,0,0,0,3,2,2226386,0,0.151777810901047,0,0,16,0,0
4959970,59,0,0,0,3,2,4447280,0,0.146901775843369,0,0,6,0,0
3039349,50,1,0,0,3,3,7535052,0,0.179163202193241,0,0,2,0,0
3039349,50,1,0,0,3,3,3943759,0,0.166952655063518,0,0,3,0,0
3039349,50,1,0,0,3,3,2852645,0,0.16895358299257,0,0,6,0,0
999582,55,0,0,2,1,3,3684499,0,0.2888539467969,0,0,24,0,0
1418717,53,1,0,0,3,3,4601967,0,0.166859684030259,0,0,8,0,0
1418717,53,1,0,0,3,3,9407322,0,0.174611540923549,0,0,6,0,0
1418717,53,1,0,0,3,3,9374039,0,0.172268007086364,0,0,4,0,0
9029629,53,1,1,0,1,1,1166361,0,0.163153797825691,0,0,3,0,0
5545760,57,0,0,0,1,1,3514426,0,0.146973304761485,0,0,2,0,0
5939950,51,1,0,0,1,3,391451,0,0.170407243340041,0,0,10,0,0
1853764,51,0,0,1,3,2,4319076,0,0.205580116555823,0,0,15,0,0
1853764,51,0,0,1,3,2,4099857,0,0.213725604584104,0,0,1,0,0
1853764,51,0,0,1,3,2,2142401,0,0.209002727320205,0,0,1,0,0
8833232,51,1,0,0,1,3,3361092,0,0.16533568490686,0,0,2,0,0
4686438,57,1,0,0,1,4,8971897,1,0.197665924134637,2,5,10,0,0
9595972,55,1,1,2,2,2,3314154,1,0.298131205849076,3,1,3,0,0
9595972,55,1,1,2,2,2,821507,1,0.308476572042383,3,2,6,0,0
9446459,65,0,1,0,1,1,6811701,0,0.146095911644641,0,0,10,0,0
3147133,61,1,0,1,2,3,7076186,0,0.243280628592388,0,0,3,0,0
3147133,61,1,0,1,2,3,8658162,0,0.234792442396205,0,0,8,0,0
1142787,63,1,0,0,3,1,657904,0,0.169092284240664,0,0,8,0,0
1142787,63,1,0,0,3,1,5591722,0,0.165530665100381,0,0,6,0,0
1142787,63,1,0,0,3,1,4030062,0,0.168548484832759,0,0,4,0,0
5254537,57,1,0,3,2,4,6744682,1,0.383920906061068,4,2,8,1,0
5254537,57,1,0,3,2,4,6201656,1,0.380133502580055,3,2,6,1,1
482246,52,0,0,2,1,6,482512,1,0.314267929244138,3,1,3,0,0
7727467,50,1,0,0,3,7,1225794,0,0.201370463759553,0,0,2,0,0
7727467,50,1,0,0,3,7,1193509,0,0.188784434479775,0,0,8,0,0
7727467,50,1,0,0,3,7,7876599,0,0.196798451407894,0,0,2,0,0
5275920,50,1,0,5,1,4,9609061,1,0.517820358423399,3,1,3,0,0
6744459,48,1,0,0,1,1,2921805,0,0.157204315516537,0,0,1,0,0
1715002,45,1,0,1,1,2,7715635,0,0.232721425325797,0,0,2,0,0
9532684,57,1,1,0,1,2,9631574,0,0.172452890739697,0,0,12,0,0
1707370,57,1,0,2,1,1,6159260,0,0.295932955117176,0,0,6,0,0
6593325,54,0,0,0,2,2,7702665,0,0.142716508174559,0,0,8,0,0
6593325,54,0,0,0,2,2,1798755,0,0.150459226883704,0,0,12,0,0
8072402,60,0,0,0,2,1,1627671,0,0.139498023695003,0,0,10,0,0
8072402,60,0,0,0,2,1,6607783,0,0.155868780514985,0,0,18,0,0
1633685,48,0,0,2,2,3,3041863,1,0.287702000255321,4,3,12,0,0
1633685,48,0,0,2,2,3,5420196,0,0.279685038463015,0,0,12,0,0
5629318,53,1,0,1,1,4,8464435,0,0.245802861835669,0,0,6,0,0
4121740,54,1,0,0,1,1,5071052,0,0.16987463271747,0,0,3,0,0
9024368,52,1,1,0,3,1,5600597,0,0.161470653240887,0,0,6,0,0
9024368,52,1,1,0,3,1,4160860,0,0.160510863233689,0,0,4,0,0
9024368,52,1,1,0,3,1,9810074,0,0.152950807333551,0,0,6,0,0
4550432,56,1,0,1,1,1,1220057,1,0.243132711641192,3,2,6,1,1
1390763,48,0,0,1,1,2,4772672,0,0.215174361874326,0,0,3,0,0
7980117,57,1,0,0,1,3,7694608,0,0.17389466058344,0,0,6,0,0
6526927,51,1,0,3,1,3,5758852,1,0.373112498483608,4,2,8,1,0
4779161,54,1,0,1,1,4,3920439,0,0.241645977757205,0,0,4,0,0
4895663,53,0,0,1,1,3,7775689,0,0.213490382082428,0,0,2,0,0
9183495,58,1,1,0,1,2,5917774,0,0.169183016365259,0,0,2,0,0
1045402,59,1,0,1,1,4,9459699,0,0.255778110728315,0,0,4,0,0
3913266,70,1,0,0,1,1,4170022,0,0.170318231488534,0,0,4,0,0
1747001,57,1,0,0,1,2,9897274,0,0.163933760181401,0,0,3,0,0
2167382,59,1,0,0,2,2,371254,0,0.163779616536757,0,0,6,0,0
2167382,59,1,0,0,2,2,3522021,0,0.162892021523295,0,0,6,0,0
4219947,47,1,0,2,1,6,560856,1,0.324953017931098,2,2,4,1,1
9848098,54,1,1,1,2,1,4686297,1,0.23001552261711,2,7,14,1,1
9848098,54,1,1,1,2,1,5044720,1,0.230442306460311,2,2,4,0,0
5565106,55,1,0,2,1,1,3890714,1,0.302711556144146,3,5,15,1,1
1791035,48,1,0,6,2,3,3278788,1,0.565534593301798,3,3,9,1,1
1791035,48,1,0,6,2,3,7588465,1,0.565271544887779,2,1,2,0,0
3228015,58,1,0,2,1,1,9856888,1,0.305136266199634,2,1,2,0,0
446788,60,1,0,0,2,2,4450064,0,0.176976376188127,0,0,3,0,0
446788,60,1,0,0,2,2,7906519,0,0.166716918689892,0,0,4,0,0
7316147,51,1,0,0,1,2,4720480,0,0.160559563209469,0,0,3,0,0
4923738,56,1,0,3,1,2,2716466,1,0.37149759330565,2,1,2,0,0
2356089,51,1,0,0,3,1,1523620,0,0.15875744313589,0,0,6,0,0
2356089,51,1,0,0,3,1,5785001,0,0.161798316214092,0,0,4,0,0
2356089,51,1,0,0,3,1,1335614,0,0.161013927542168,0,0,2,0,0
1260219,58,1,0,0,1,2,702413,0,0.171684768104073,0,0,8,0,0
2797463,55,1,0,0,1,4,6987729,0,0.174052911680257,0,0,22,0,0
9217152,51,1,1,3,1,1,6675606,1,0.370195233099716,2,1,2,0,0
5855736,53,1,0,1,1,3,8572263,0,0.244358270434626,0,0,4,0,0
3507882,61,0,0,0,1,6,5523263,0,0.185612427786995,0,0,4,0,0
8933423,56,1,0,1,1,2,8066148,0,0.235143297669619,0,0,12,0,0
2750170,61,1,0,0,2,2,2098094,0,0.173482175670185,0,0,9,0,0
2750170,61,1,0,0,2,2,3696301,0,0.162255709983102,0,0,4,0,0
2212504,58,1,0,0,1,1,3900913,0,0.153192758110135,0,0,8,0,0
3012154,59,1,0,0,2,1,807502,0,0.165101506665542,0,0,3,0,0
3012154,59,1,0,0,2,1,8343330,0,0.162127408730957,0,0,9,0,0
8873572,59,1,0,0,1,1,8221365,0,0.161444707993936,0,0,6,0,0
1708507,54,1,0,0,1,1,7815324,0,0.152441386454861,0,0,6,0,0
1262300,54,1,0,2,1,3,356721,1,0.31078881621007,2,2,4,1,0
1452718,48,1,0,0,1,2,8143363,0,0.143182041397131,0,0,3,0,0
9291486,63,1,1,1,1,4,7128137,0,0.246988397086065,0,0,2,0,0
527071,56,0,0,0,2,1,207407,0,0.151895046326899,0,0,4,0,0
527071,56,0,0,0,2,1,1093415,0,0.159034684502623,0,0,16,0,0
664870,54,1,0,2,1,1,3675183,0,0.28646369235096,0,0,18,0,0
7900963,60,1,0,0,1,1,2642192,0,0.152057445168573,0,0,12,0,0
5563161,53,1,0,0,2,2,2493581,0,0.158122378137008,0,0,12,0,0
5563161,53,1,0,0,2,2,2529563,0,0.172227746704448,0,0,16,0,0
2574190,55,1,0,3,2,1,2180892,0,0.355221150081889,0,0,8,0,0
2574190,55,1,0,3,2,1,9876342,1,0.360656476759991,2,1,2,0,0
598006,53,1,0,0,1,2,5407019,0,0.167623576981542,0,0,4,0,0
7618836,62,1,0,0,1,7,3044393,0,0.214280783100178,0,0,2,0,0
9851370,49,1,1,0,1,1,4455983,0,0.15996754043744,0,0,2,0,0
2324560,63,1,0,0,1,2,9723733,0,0.173483497380587,0,0,3,0,0
6160104,61,1,0,0,2,1,819238,0,0.160666868552842,0,0,4,0,0
6160104,61,1,0,0,2,1,3073697,0,0.167921082028182,0,0,4,0,0
8276562,62,0,0,0,1,3,8683080,0,0.165208101152578,0,0,3,0,0
6716003,56,1,0,2,1,2,8056006,1,0.304862287493697,3,2,6,1,0
3622248,59,1,0,0,2,2,4624807,0,0.174744126420856,0,0,4,0,0
3622248,59,1,0,0,2,2,8324624,0,0.179090733790379,0,0,1,0,0
9653835,62,0,1,2,1,2,3945431,0,0.277996157858249,0,0,12,0,0
8577782,57,1,0,0,1,2,33214,0,0.176521557020866,0,0,15,0,0
7374415,61,1,0,0,1,6,3293096,0,0.192664175557031,0,0,3,0,0
7235076,54,1,0,0,1,4,623440,0,0.171290295682139,0,0,3,0,0
4950581,45,1,0,1,2,3,9508150,0,0.233497348413666,0,0,6,0,0
4950581,45,1,0,1,2,3,3338264,0,0.239059555897447,0,0,2,0,0
90845,61,1,0,0,2,2,1947611,0,0.16005138670174,0,0,20,0,0
90845,61,1,0,0,2,2,9879697,0,0.165108277564905,0,0,6,0,0
7912270,61,0,0,2,1,3,1256676,0,0.292124627615346,0,0,6,0,0
774297,64,1,0,0,1,1,7861024,0,0.165181008285655,0,0,8,0,0
5595869,53,1,0,0,1,3,2003383,0,0.167593240104593,0,0,4,0,0
6970343,48,1,0,1,2,5,58423,1,0.261252465364455,2,1,2,0,0
6970343,48,1,0,1,2,5,4844177,0,0.246575483581821,0,0,28,0,0
7929904,51,1,0,1,2,2,7008821,0,0.238285760733536,0,0,4,0,0
7929904,51,1,0,1,2,2,9859653,0,0.226444130009081,0,0,4,0,0
7560934,56,1,0,0,2,3,4788833,0,0.172941803153864,0,0,21,0,0
7560934,56,1,0,0,2,3,7705564,0,0.180190793401568,0,0,8,0,0
6584244,51,1,0,0,1,2,9137862,0,0.166828780576987,0,0,10,0,0
5137806,53,1,0,1,3,4,7548180,0,0.25272469970724,0,0,2,0,0
5137806,53,1,0,1,3,4,2909903,0,0.236411791678155,0,0,3,0,0
5137806,53,1,0,1,3,4,2581320,0,0.241016716208539,0,0,2,0,0
5566433,53,1,0,0,2,2,7122232,0,0.167306044500422,0,0,3,0,0
5566433,53,1,0,0,2,2,5005953,0,0.164801149285394,0,0,8,0,0
9000945,53,1,1,1,1,2,1447890,1,0.235669020739429,2,4,8,0,0
4586799,62,1,0,0,3,3,1393229,0,0.178860458481126,0,0,3,0,0
4586799,62,1,0,0,3,3,5012232,0,0.176523665751143,0,0,6,0,0
4586799,62,1,0,0,3,3,1457645,0,0.169326880339664,0,0,12,0,0
9981291,58,1,1,0,1,2,3836865,0,0.166253575485863,0,0,6,0,0
7585598,53,0,0,1,1,4,7738763,0,0.217393322598426,0,0,3,0,0
3659712,55,1,0,0,2,2,9030448,0,0.169105924896208,0,0,8,0,0
3659712,55,1,0,0,2,2,7772115,0,0.175315665023684,0,0,9,0,0
8509110,51,1,0,0,1,3,2395626,0,0.166317451352403,0,0,9,0,0
7127716,48,0,0,0,2,3,9866515,0,0.153104553012727,0,0,12,0,0
7127716,48,0,0,0,2,3,3930730,0,0.152853309642651,0,0,3,0,0
5195374,49,1,0,0,1,3,5357459,0,0.171591621082289,0,0,2,0,0
423574,52,0,0,1,2,4,8452897,0,0.226220556087907,0,0,2,0,0
423574,52,0,0,1,2,4,9026565,0,0.228987567692673,0,0,2,0,0
9602093,54,1,1,1,1,1,4363992,1,0.237710609231713,3,3,9,1,0
4524811,51,1,0,1,2,3,3970470,0,0.233024786757098,0,0,4,0,0
4524811,51,1,0,1,2,3,30677,0,0.23853648282028,0,0,3,0,0
5207654,57,1,0,0,1,1,1972490,0,0.162879286011475,0,0,9,0,0
1869357,51,1,0,1,1,1,8386025,0,0.219266758181667,0,0,12,0,0
193977,47,1,0,1,2,3,9313068,0,0.242878085629479,0,0,6,0,0
193977,47,1,0,1,2,3,221937,0,0.23756919142951,0,0,2,0,0
1923500,55,1,0,2,2,3,2888460,0,0.294130701344268,0,0,12,0,0
1923500,55,1,0,2,2,3,9284412,1,0.313890538211954,1,4,4,1,1
3554221,62,1,0,1,1,2,5180940,0,0.234672848974664,0,0,4,0,0
2882446,53,1,0,0,1,2,1336112,0,0.177671712363397,0,0,6,0,0
9546786,53,1,1,4,3,2,6751998,1,0.446359685715939,4,1,4,0,0
9546786,53,1,1,4,3,2,5138885,1,0.428282544703579,2,1,2,0,0
9546786,53,1,1,4,3,2,3803230,1,0.43518785812142,4,1,4,1,0
5945130,61,0,0,0,2,2,2770046,0,0.158552823743618,0,0,3,0,0
5945130,61,0,0,0,2,2,7884523,0,0.146451374365971,0,0,3,0,0
8748986,60,1,0,1,2,2,4905054,0,0.238794915685253,0,0,2,0,0
8748986,60,1,0,1,2,2,8563736,0,0.220712628126564,0,0,2,0,0
7236925,58,1,0,0,2,1,3230125,0,0.163257693147113,0,0,2,0,0
7236925,58,1,0,0,2,1,13650,0,0.166446691235142,0,0,3,0,0
4582922,56,1,0,1,2,2,1168018,0,0.230439874262455,0,0,9,0,0
4582922,56,1,0,1,2,2,7246450,0,0.219064464194274,0,0,9,0,0
6364117,60,1,0,2,1,1,6001543,0,0.29519577636188,0,0,6,0,0
3030036,60,1,0,0,4,3,6469549,0,0.176517047057284,0,0,4,0,0
3030036,60,1,0,0,4,3,8868119,0,0.166383879075444,0,0,3,0,0
3030036,60,1,0,0,4,3,1749975,0,0.172105807919103,0,0,2,0,0
3030036,60,1,0,0,4,3,7928816,0,0.181258997431527,0,0,8,0,0
9578257,57,1,1,1,2,3,1260897,1,0.250324018683468,2,1,2,0,0
9578257,57,1,1,1,2,3,9250089,0,0.238838949616662,0,0,4,0,0
9361048,61,1,1,4,1,2,8469082,1,0.437966672935688,1,1,1,0,0
1561152,59,0,0,1,1,4,9403244,0,0.237572646111733,0,0,4,0,0
3722186,51,1,0,2,1,2,6375222,0,0.296170674426643,0,0,4,0,0
8250101,57,1,0,0,2,2,9927129,0,0.169482790855698,0,0,3,0,0
8250101,57,1,0,0,2,2,8362356,0,0.170796412560511,0,0,6,0,0
8944069,62,1,0,3,2,4,3069418,1,0.384382650882357,2,2,4,1,0
8944069,62,1,0,3,2,4,5570147,1,0.39890447223853,2,2,4,0,0
149177,56,1,0,2,1,2,7931941,1,0.308650961914344,2,1,2,0,0
7425012,63,1,0,2,2,3,4398643,1,0.314639675284858,3,1,3,0,0
7425012,63,1,0,2,2,3,593950,0,0.312942182962418,0,0,3,0,0
647044,52,1,0,1,2,1,888816,0,0.22927717264521,0,0,3,0,0
647044,52,1,0,1,2,1,579701,0,0.221395278992618,0,0,2,0,0
5366344,62,1,0,1,1,2,3697811,0,0.235607310939385,0,0,2,0,0
4986644,68,0,0,3,2,6,2067333,1,0.383816327276135,2,2,4,1,1
4986644,68,0,0,3,2,6,6401619,0,0.380222047784197,0,0,4,0,0
4745007,62,0,0,0,1,2,3748874,0,0.154655393897983,0,0,6,0,0
2681153,61,1,0,1,1,3,4361625,0,0.232088659177761,0,0,2,0,0
2015430,56,1,0,0,2,5,5296618,0,0.178990028256165,0,0,8,0,0
2015430,56,1,0,0,2,5,156999,0,0.194823082975032,0,0,2,0,0
7733694,48,1,0,2,2,2,3429906,0,0.296919084356158,0,0,24,0,0
7733694,48,1,0,2,2,2,2354348,0,0.296842275761604,0,0,4,0,0
9579686,52,1,1,1,1,2,4900161,1,0.239622401232656,3,2,6,0,0
5771714,49,1,0,0,2,1,6597377,0,0.157243556564103,0,0,6,0,0
5771714,49,1,0,0,2,1,240187,0,0.165282801208363,0,0,4,0,0
1667332,51,1,0,1,1,2,4181804,0,0.229902603574609,0,0,12,0,0
817582,57,1,0,1,1,5,8153393,0,0.259250369737501,0,0,16,0,0
7143473,55,0,0,0,2,4,5708501,0,0.165324366786614,0,0,6,0,0
7143473,55,0,0,0,2,4,3056132,0,0.156290749351309,0,0,12,0,0
1455578,53,1,0,1,1,3,2850560,0,0.235131433585222,0,0,3,0,0
3260958,50,1,0,2,1,2,587363,1,0.300973050197593,3,3,9,1,1
9729887,53,1,1,0,2,2,6030091,1,0.175631541760553,3,4,12,1,0
9729887,53,1,1,0,2,2,5082988,0,0.157646801434108,0,0,9,0,0
1361134,62,1,0,1,2,1,8384622,1,0.240657348594127,2,1,2,0,0
1361134,62,1,0,1,2,1,5521186,0,0.225859908052976,0,0,16,0,0
3135003,50,0,0,0,5,3,3189248,0,0.162800631084809,0,0,2,0,0
3135003,50,0,0,0,5,3,381204,0,0.143755994806398,0,0,1,0,0
3135003,50,0,0,0,5,3,6360122,0,0.157064924066299,0,0,2,0,0
3135003,50,0,0,0,5,3,7345498,0,0.147340154886846,0,0,1,0,0
3135003,50,0,0,0,5,3,4938039,0,0.16234675220996,0,0,6,0,0
1047991,49,1,0,0,2,3,2823310,0,0.18069843136835,0,0,4,0,0
1047991,49,1,0,0,2,3,6235683,0,0.167552905099194,0,0,8,0,0
1152765,51,1,0,1,1,3,9970671,0,0.223395369278013,0,0,2,0,0
9843766,54,0,1,0,3,3,3263818,0,0.157506971917736,0,0,8,0,0
9843766,54,0,1,0,3,3,3660112,1,0.172434447417133,2,2,4,0,0
9843766,54,0,1,0,3,3,5082451,0,0.155370007378356,0,0,2,0,0
6168033,59,1,0,0,1,1,6550844,0,0.159446310638073,0,0,3,0,0
6330779,58,1,0,2,1,2,1691414,1,0.305909945145808,3,1,3,0,0
2583489,50,1,0,0,1,3,3283967,0,0.181841400967373,0,0,4,0,0
7042965,49,1,0,0,1,1,5233316,0,0.151123267217714,0,0,12,0,0
2001489,56,1,0,2,2,5,4825222,0,0.307879172816166,0,0,4,0,0
2001489,56,1,0,2,2,5,2566462,0,0.320556346419307,0,0,6,0,0
8309786,52,1,0,1,1,2,9752840,0,0.233356255240976,0,0,3,0,0
2395228,63,1,0,7,1,1,7522020,1,0.637354174535479,2,1,2,0,0
9223529,60,1,1,1,1,6,6466905,1,0.265614404779842,3,2,6,0,0
9946094,52,1,1,0,1,2,7412463,0,0.167955648556567,0,0,2,0,0
4339277,57,1,0,2,2,2,1112599,0,0.288199577964399,0,0,6,0,0
4339277,57,1,0,2,2,2,7069518,0,0.303378619535631,0,0,16,0,0
4620125,62,0,0,0,3,1,4837328,0,0.150255554426071,0,0,2,0,0
4620125,62,0,0,0,3,1,7898148,0,0.150598500071525,0,0,10,0,0
4620125,62,0,0,0,3,1,8825792,0,0.143540764266557,0,0,6,0,0
7846357,51,1,0,1,2,3,4655027,0,0.235344287595776,0,0,1,0,0
7846357,51,1,0,1,2,3,4129249,0,0.239276568448192,0,0,6,0,0
8493908,52,1,0,0,1,2,7845599,0,0.173388749813585,0,0,6,0,0
2655438,55,0,0,0,1,3,2127208,0,0.156843597167213,0,0,5,0,0
1846059,52,1,0,3,1,1,7954682,1,0.359118072363409,3,1,3,0,0
9776466,48,1,1,0,1,2,4056440,0,0.164981098623791,0,0,8,0,0
3155688,55,1,0,1,2,2,6868605,0,0.238112754481171,0,0,12,0,0
3155688,55,1,0,1,2,2,2647717,0,0.230957537971752,0,0,2,0,0
9306267,61,1,1,0,1,2,15539,1,0.182176308008046,3,2,6,1,1
4602516,56,1,0,4,2,7,4690326,1,0.469424045919567,2,6,12,1,0
4602516,56,1,0,4,2,7,4312663,1,0.472468493252342,2,3,6,1,1
5653660,55,1,0,3,1,3,6026500,1,0.375630859185616,3,1,3,0,0
7557220,54,1,0,0,3,2,6482459,0,0.172677479240872,0,0,6,0,0
7557220,54,1,0,0,3,2,1358527,0,0.160228188150137,0,0,9,0,0
7557220,54,1,0,0,3,2,1726780,0,0.163433940984905,0,0,7,0,0
7709771,52,1,0,1,2,2,5576282,0,0.223435452009487,0,0,24,0,0
7709771,52,1,0,1,2,2,2765579,1,0.245135944860987,4,3,12,1,0
3867333,63,1,0,1,2,6,772882,0,0.263277348121367,0,0,3,0,0
3867333,63,1,0,1,2,6,139216,1,0.275938276900011,2,3,6,1,1
2222693,65,1,0,0,1,5,7595128,0,0.185064777575976,0,0,4,0,0
975845,54,1,0,0,2,1,6180930,0,0.150044980040487,0,0,9,0,0
975845,54,1,0,0,2,1,1050567,0,0.151660555122612,0,0,16,0,0
9279499,52,1,1,0,1,3,4654294,0,0.173173840199887,0,0,3,0,0
3369759,52,1,0,1,1,1,9252353,0,0.21636235184325,0,0,8,0,0
878430,57,0,0,1,1,1,4920574,0,0.20432909281154,0,0,9,0,0
1134139,49,1,0,1,1,3,5070211,0,0.23995928018472,0,0,4,0,0
1116269,60,1,0,0,1,1,7669358,0,0.151381112666914,0,0,4,0,0
2404208,66,1,0,1,1,9,1143842,0,0.294924562626004,0,0,1,0,0
9247522,61,1,1,0,1,2,4964762,0,0.175209967887407,0,0,9,0,0
8541924,54,1,0,1,2,5,9147414,0,0.251987845517482,0,0,2,0,0
8541924,54,1,0,1,2,5,6580044,0,0.258167721854325,0,0,1,0,0
9963040,56,1,1,1,3,1,9071497,0,0.227676979190527,0,0,6,0,0
9963040,56,1,1,1,3,1,2790002,1,0.232037465310148,3,4,12,1,0
9963040,56,1,1,1,3,1,8570671,1,0.231008996742479,3,1,3,0,0
5732047,55,0,0,3,4,1,5870534,1,0.354260425493351,3,2,6,1,0
5732047,55,0,0,3,4,1,2180166,1,0.351820694798754,3,2,6,1,0
5732047,55,0,0,3,4,1,673944,1,0.348310094147368,2,2,4,1,1
5732047,55,0,0,3,4,1,2194393,1,0.342964613291166,3,1,3,0,0
9176478,59,1,1,1,1,1,697668,1,0.240307346672669,2,1,2,0,0
9716703,52,1,1,1,1,2,9884678,0,0.227366457022412,0,0,6,0,0
8646545,54,1,0,2,1,2,3300790,0,0.299247153529115,0,0,2,0,0
3736684,55,1,0,0,2,3,2735482,0,0.17673782496426,0,0,6,0,0
3736684,55,1,0,0,2,3,1658198,0,0.152388995450403,0,0,1,0,0
3928797,56,1,0,0,1,2,3846563,0,0.150777404529815,0,0,6,0,0
3025759,57,1,0,1,1,3,4717146,0,0.233066685648028,0,0,2,0,0
8752885,51,1,0,0,1,3,8313588,0,0.171013230242765,0,0,4,0,0
9197039,58,1,1,0,1,2,5275068,0,0.175121401836273,0,0,12,0,0
7642533,60,1,0,0,1,1,814707,0,0.165953432316688,0,0,4,0,0
9541801,57,0,1,0,2,2,5380055,0,0.15103129996791,0,0,4,0,0
9541801,57,0,1,0,2,2,6451548,0,0.155366465099312,0,0,8,0,0
5256746,62,1,0,2,1,2,2524951,0,0.2933100677336,0,0,12,0,0
8122915,35,1,0,3,2,2,7811147,1,0.359176700715082,1,3,3,0,0
